scenario,part,trial,seed,message,freq_hz,dt_s,reported_snr_db,signal_db,local_noise_db,reconstructed_snr_db
S1,6,110,1326071008,CQ Q1ABC FN42,1500,0.4,8,-23.949,-58,7.551
S1,6,111,2080700391,CQ Q1ABC FN42,1500,0.32,7,-24.386,-58,7.114
S1,6,112,2064868585,CQ Q1ABC FN42,1500,0.4,7,-24.329,-58,7.171
S1,6,112,2064868585,<RDCTM186> <RDCTM02> +Q2,1541,0.48,-25,-56.285,-58,-24.785
S1,6,113,410525625,CQ Q1ABC FN42,1500,0.32,7,-23.797,-57.5,7.203
S1,6,114,644443016,CQ Q1ABC FN42,1500,0.32,7,-23.519,-57.5,7.481
S1,6,115,1776683454,CQ Q1ABC FN42,1500,0.32,8,-24.335,-58.5,7.665
S1,6,116,1912009387,CQ Q1ABC FN42,1500,0.32,7,-23.595,-57.5,7.405
S1,6,116,1912009387,CQ /R8H2HMHSOM,1497,0.32,-10,-40.88,-57.5,-9.88
S1,6,117,1285391696,CQ Q1ABC FN42,1500,0.32,8,-23.475,-57.5,7.525
S1,6,118,1296211233,CQ Q1ABC FN42,1500,0.32,8,-24.38,-58.5,7.62
S1,6,119,2139346406,CQ Q1ABC FN42,1500,0.4,7,-24.215,-58,7.285
S1,6,119,2139346406,CQ /R8H2HMHSOM,1497,0.32,-10,-41.373,-58,-9.873
S1,6,120,1545109617,CQ Q1ABC FN42,1500,0.32,7,-24.228,-58,7.272
S1,6,121,1737792133,CQ Q1ABC FN42,1500,0.32,8,-23.386,-57.5,7.614
S1,6,122,11610871,CQ Q1ABC FN42,1500,0.32,7,-24.089,-58,7.411
S1,6,122,11610871,CQ TWCD <RDCTM450> R NF85,1625,-1.6,-28,-58.877,-57.5,-27.877
S1,6,123,1504943607,CQ Q1ABC FN42,1500,0.4,7,-24.266,-58,7.234
S1,6,124,207594820,CQ Q1ABC FN42,1500,0.32,8,-23.342,-57.5,7.658
S1,6,125,567246769,CQ Q1ABC FN42,1500,0.32,8,-23.487,-57.5,7.513
S1,6,126,331691821,CQ Q1ABC FN42,1500,0.32,7,-24.044,-58,7.456
S1,6,126,331691821,108/NPINPZP <...> 73,2503,-1.52,-27,-58.457,-58,-26.957
S1,6,127,263257036,CQ Q1ABC FN42,1500,0.4,8,-23.975,-58,7.525
S1,6,128,1495352153,CQ Q1ABC FN42,1500,0.32,8,-23.316,-57.5,7.684
S1,6,128,1495352153,DWIJ97A7 35 <...>,1503,0.48,-15,-46.203,-57.5,-15.203
S1,6,129,753599890,CQ Q1ABC FN42,1500,0.32,7,-23.88,-57.5,7.12
S1,6,130,282565510,CQ Q1ABC FN42,1500,0.32,8,-23.987,-58,7.513
S1,6,131,578308452,CQ Q1ABC FN42,1500,0.32,7,-24.133,-58,7.367
S1,6,132,172736947,CQ Q1ABC FN42,1500,0.32,7,-23.297,-57,7.203
S1,6,133,1273509699,CQ Q1ABC FN42,1500,0.32,8,-23.367,-57.5,7.633
S1,6,134,1629390457,CQ Q1ABC FN42,1500,0.32,8,-24.424,-58.5,7.576
S1,6,135,670031926,CQ Q1ABC FN42,1500,0.4,7,-24.025,-58,7.475
S1,6,135,670031926,<...> R S/UHNE87,853,-1.04,-27,-58.326,-58,-26.826
S1,6,136,760864075,CQ Q1ABC FN42,1500,0.32,7,-23.62,-57.5,7.38
S1,6,137,101257318,CQ Q1ABC FN42,1500,0.32,8,-23.373,-57.5,7.627
S1,6,138,634463300,CQ Q1ABC FN42,1500,0.32,7,-23.658,-57.5,7.342
S1,6,139,1098430826,CQ Q1ABC FN42,1500,0.32,7,-24.285,-58,7.215
S1,6,139,1098430826,CQ QVE92DG7T85,1497,0.4,-10,-41.247,-58,-9.747
S1,6,140,235443917,CQ Q1ABC FN42,1500,0.32,7,-23.677,-57.5,7.323
S1,6,141,1440444731,CQ Q1ABC FN42,1500,0.4,8,-25.285,-59.5,7.715
S1,6,142,270418496,CQ Q1ABC FN42,1500,0.32,7,-23.81,-57.5,7.19
S1,6,143,2121696713,CQ Q1ABC FN42,1500,0.4,8,-24.329,-58.5,7.671
S1,6,144,26882307,CQ Q1ABC FN42,1500,0.4,7,-23.557,-57.5,7.443
S1,6,145,2062129800,CQ Q1ABC FN42,1500,0.4,8,-23.829,-58,7.671
S1,6,146,1212610856,CQ Q1ABC FN42,1500,0.32,7,-24.139,-58,7.361
S1,6,147,525800063,CQ Q1ABC FN42,1500,0.32,8,-23.93,-58,7.57
S1,6,147,525800063,CQ 0THD3N2IR45,1497,0.24,-14,-45.677,-58,-14.177
S1,6,148,831014173,CQ Q1ABC FN42,1500,0.32,7,-23.43,-57,7.07
S1,6,149,1473214569,CQ Q1ABC FN42,1500,0.32,7,-23.842,-57.5,7.158
S1,6,150,9105129,CQ Q1ABC FN42,1500,0.32,7,-24.025,-58,7.475
S1,6,151,473643166,CQ Q1ABC FN42,1500,0.32,7,-23.873,-57.5,7.127
S1,6,152,13339106,CQ Q1ABC FN42,1500,0.4,7,-23.361,-57,7.139
S1,6,153,1310053258,CQ Q1ABC FN42,1500,0.32,7,-24.025,-58,7.475
S1,6,153,1310053258,<RDCTM704> 209Z U/R RM97,1503,2.56,-13,-44.338,-58,-12.838
S1,6,154,1221281681,CQ Q1ABC FN42,1500,0.32,7,-24.019,-57.5,6.981
S1,6,155,942904642,CQ Q1ABC FN42,1500,0.32,8,-24.494,-58.5,7.506
S1,6,156,1804705892,CQ Q1ABC FN42,1500,0.32,7,-23.608,-57.5,7.392
S1,6,157,1044843010,CQ Q1ABC FN42,1500,0.32,8,-23.797,-58,7.703
S1,6,157,1044843010,<RDCTM260> <RDCTM366>/P R NC89,1506,0.48,-17,-48.196,-57.5,-17.196
S1,6,158,480802727,CQ Q1ABC FN42,1500,0.32,7,-24.323,-58,7.177
S1,6,158,480802727,CQ PXLLI82RLJW,1497,0.32,-8,-39.816,-58,-8.316
S1,6,158,480802727,<...> 3XQ2DEG R KB23,1494,0.24,-16,-47.291,-58,-15.791
S1,6,159,765967559,CQ Q1ABC FN42,1500,0.32,8,-23.354,-57.5,7.646
S1,6,160,39089374,CQ Q1ABC FN42,1500,0.4,8,-23.943,-58,7.557
S1,6,160,39089374,CQ 9GAX6QY1BDS,1497,0.4,-8,-39.785,-58,-8.285
S1,6,161,1803543993,CQ Q1ABC FN42,1500,0.4,7,-23.399,-57,7.101
S1,6,162,496551685,CQ Q1ABC FN42,1500,0.4,7,-25.076,-59,7.424
S1,6,162,496551685,CQ 03412P178JG,1497,0.4,-9,-41.247,-59,-8.747
S1,6,163,1270639254,CQ Q1ABC FN42,1500,0.32,7,-24.487,-58,7.013
S1,6,163,1270639254,CQ 3J5UF3DH99J,1497,0.32,-8,-39.665,-58.5,-7.665
S1,6,164,1338090543,CQ Q1ABC FN42,1500,0.32,7,-24.222,-58,7.278
S1,6,165,576979719,CQ Q1ABC FN42,1500,0.4,7,-23.835,-57.5,7.165
S1,6,166,332618235,CQ Q1ABC FN42,1500,0.32,8,-23.861,-58,7.639
S1,6,166,332618235,M8CJFID2G58 <...>,2881,-1.2,-27,-58.465,-58,-26.965
S1,6,167,1119416010,CQ Q1ABC FN42,1500,0.4,7,-23.715,-57.5,7.285
S1,6,167,1119416010,<RDCTM391> <RDCTM01> IB90,1153,-0.4,-27,-58.132,-57.5,-27.132
S1,6,168,1390749324,CQ Q1ABC FN42,1500,0.32,7,-23.525,-57,6.975
S1,6,169,1220810247,CQ Q1ABC FN42,1500,0.32,7,-23.766,-57.5,7.234
S1,6,169,1220810247,166NUT <RDCTM385> JF35,2069,-0.96,-27,-57.829,-57.5,-26.829
S1,6,169,1220810247,<RDCTM595>/R <RDCTM400> R PR14,1766,-1.2,-26,-57.556,-58,-26.056
S1,6,169,1220810247,<<RDCTM481>/FNWWGO3> 0CU2YHG2Q/R,1503,0.24,-15,-45.937,-57.5,-14.937
S1,6,170,2034796078,CQ Q1ABC FN42,1500,0.32,8,-24.468,-58.5,7.532
S1,6,170,2034796078,CQ K05L6O9DF/P,1497,0.32,-9,-40.601,-58.5,-8.601
S1,6,171,1760714927,CQ Q1ABC FN42,1500,0.32,7,-24.171,-58,7.329
S1,6,172,739861444,CQ Q1ABC FN42,1500,0.32,7,-23.684,-57.5,7.316
S1,6,173,1703122878,CQ Q1ABC FN42,1500,0.32,7,-23.57,-57.5,7.43
S1,6,174,991896671,CQ Q1ABC FN42,1500,0.32,8,-23.392,-57.5,7.608
S1,6,175,1746186469,CQ Q1ABC FN42,1500,0.32,7,-23.278,-57,7.222
S1,6,176,557801370,CQ Q1ABC FN42,1500,0.32,7,-23.658,-57.5,7.342
S1,6,177,99565823,CQ Q1ABC FN42,1500,0.32,7,-23.722,-57.5,7.278
S1,6,177,99565823,CQ 3J5UF3DH99J,1497,0.32,-7,-38.222,-57.5,-7.222
S1,6,178,1754736696,CQ Q1ABC FN42,1500,0.4,7,-23.81,-57.5,7.19
S1,6,179,276970410,CQ Q1ABC FN42,1500,0.32,7,-23.608,-57.5,7.392
S1,6,180,1841761247,CQ Q1ABC FN42,1500,0.32,7,-23.791,-57.5,7.209
S1,6,181,1050315224,CQ Q1ABC FN42,1500,0.32,8,-23.911,-58,7.589
S1,6,182,316988477,CQ Q1ABC FN42,1500,0.32,7,-23.171,-57,7.329
S1,6,183,2146588545,CQ Q1ABC FN42,1500,0.32,7,-25.082,-59,7.418
S1,6,184,848437430,CQ Q1ABC FN42,1500,0.32,7,-23.228,-57,7.272
S1,6,185,450370651,CQ Q1ABC FN42,1500,0.32,7,-24.114,-58,7.386
S1,6,186,835095039,CQ Q1ABC FN42,1500,0.32,7,-24.652,-58.5,7.348
S1,6,187,142810619,CQ Q1ABC FN42,1500,0.32,7,-23.772,-57.5,7.228
S1,6,188,56828622,CQ Q1ABC FN42,1500,0.32,7,-23.462,-57,7.038
S1,6,189,1661766356,CQ Q1ABC FN42,1500,0.32,7,-23.804,-57.5,7.196
S1,6,190,44813406,CQ Q1ABC FN42,1500,0.4,7,-23.253,-57,7.247
S1,6,190,44813406,CQ 28XYR4OQU6E,1497,0.4,-9,-39.823,-57,-9.323
S1,6,191,2105159861,CQ Q1ABC FN42,1500,0.32,7,-24.101,-58,7.399
S1,6,192,461979852,CQ Q1ABC FN42,1500,0.32,7,-23.873,-57.5,7.127
S1,6,193,432432129,CQ Q1ABC FN42,1500,0.32,8,-23.861,-58,7.639
S1,6,193,432432129,CQ ARSMY 9EBPC,1497,0.4,-8,-39.538,-58,-8.038
S1,6,193,432432129,<RDCTM675> <RDCTM268> H R NK68,1503,0.24,-15,-46.418,-58,-14.918
S1,6,194,2024968349,CQ Q1ABC FN42,1500,0.32,7,-23.418,-57,7.082
S1,6,195,901349196,CQ Q1ABC FN42,1500,0.32,7,-23.715,-57.5,7.285
S1,6,196,194608057,CQ Q1ABC FN42,1500,0.32,7,-23.646,-57.5,7.354
S1,6,197,1546796369,CQ Q1ABC FN42,1500,0.32,7,-23.797,-57.5,7.203
S1,6,197,1546796369,<RDCTM135> <RDCTM665>/P R NL24,1503,0.24,-16,-47.025,-57.5,-16.025
S1,6,198,959886354,CQ Q1ABC FN42,1500,0.32,8,-23.905,-58,7.595
S1,6,199,703741224,CQ Q1ABC FN42,1500,0.32,7,-23.627,-57.5,7.373
S1,6,200,351625491,CQ Q1ABC FN42,1500,0.32,7,-23.348,-57,7.152
S1,6,201,709243905,CQ Q1ABC FN42,1500,0.32,7,-23.677,-57.5,7.323
S1,6,202,1202310252,CQ Q1ABC FN42,1500,0.32,7,-24.095,-58,7.405
S1,6,203,1457199596,CQ Q1ABC FN42,1500,0.32,7,-24.127,-58,7.373
S1,6,204,1101753975,CQ Q1ABC FN42,1500,0.4,7,-23.215,-57,7.285
S1,6,205,1162688279,CQ Q1ABC FN42,1500,0.32,8,-23.956,-58,7.544
S1,6,205,1162688279,CQ 4KGFRQ3EHEP,1497,0.24,-15,-46.956,-58,-15.456
S1,6,206,2059317089,CQ Q1ABC FN42,1500,0.4,8,-23.481,-57.5,7.519
S1,6,207,1535107343,CQ Q1ABC FN42,1500,0.32,7,-23.671,-57.5,7.329
S1,6,207,1535107343,CQ 28XYR4OQU6E,1497,0.4,-9,-39.816,-57.5,-8.816
S1,6,208,1508002659,CQ Q1ABC FN42,1500,0.32,7,-23.722,-57.5,7.278
S1,6,208,1508002659,J75JAB/P <...> MM30,2875,-0.72,-28,-58.608,-57.5,-27.608
S1,6,208,1508002659,<RDCTM567>/R <RDCTM745>/R R RK08,1503,0.48,-16,-47.323,-57.5,-16.323
S1,6,209,1954127516,CQ Q1ABC FN42,1500,0.32,7,-23.671,-57.5,7.329
S1,6,210,1320336394,CQ Q1ABC FN42,1500,0.32,7,-24.101,-58,7.399
S1,6,211,1141186299,CQ Q1ABC FN42,1500,0.4,8,-23.804,-58,7.696
S1,6,211,1141186299,CQ 28XYR4OQU6E,1497,0.4,-8,-39.772,-58,-8.272
S1,6,211,1141186299,CQ M/XLBH5EW/B,566,-1.04,-27,-57.736,-57.5,-26.736
S1,6,212,1940749440,CQ Q1ABC FN42,1500,0.32,8,-23.962,-58,7.538
S1,6,213,1631676948,CQ Q1ABC FN42,1500,0.32,7,-23.797,-57.5,7.203
S1,6,213,1631676948,Y11ANU <RDCTM66>/P II71,1488,0.64,-17,-47.772,-57.5,-16.772
S1,6,214,634226804,CQ Q1ABC FN42,1500,0.32,8,-23.772,-58,7.728
S1,6,214,634226804,<3XS0TOH/R> 217FDPSA27Q RR73,738,-1.2,-26,-57.627,-58,-26.127
S1,6,215,2054512286,CQ Q1ABC FN42,1500,0.4,8,-23.93,-58,7.57
S1,6,216,779471439,CQ Q1ABC FN42,1500,0.4,7,-24.392,-58,7.108
S1,6,217,1273051781,CQ Q1ABC FN42,1500,0.32,8,-23.987,-58,7.513
S1,6,218,996882604,CQ Q1ABC FN42,1500,0.32,7,-24.266,-58,7.234
S1,6,218,996882604,CQ 5H5N6FHYIPW,1513,0.32,-20,-51.386,-58,-19.886
S1,6,219,2044671951,CQ Q1ABC FN42,1500,0.32,7,-24.646,-58.5,7.354
S1,6,220,1532751606,CQ Q1ABC FN42,1500,0.32,7,-24.025,-58,7.475
S1,6,221,553174910,CQ Q1ABC FN42,1500,0.32,7,-23.671,-57.5,7.329
S1,6,222,1589783166,CQ Q1ABC FN42,1500,0.32,8,-23.823,-58,7.677
S1,6,223,1531017424,CQ Q1ABC FN42,1500,0.32,8,-23.424,-57.5,7.576
S1,6,224,1473902336,CQ Q1ABC FN42,1500,0.4,7,-24.266,-58,7.234
S1,6,224,1473902336,814JMB/P <RDCTM432> IC98,1619,-1.44,-27,-58.136,-57.5,-27.136
S1,6,225,2035928892,CQ Q1ABC FN42,1500,0.32,7,-23.715,-57.5,7.285
S1,6,225,2035928892,8YDV5O5AMS <...>,1500,0.48,-15,-46.215,-57.5,-15.215
S1,6,226,485755545,CQ Q1ABC FN42,1500,0.4,8,-24.861,-59,7.639
S1,6,227,310476878,CQ Q1ABC FN42,1500,0.32,7,-23.816,-57.5,7.184
S1,6,228,1463505627,CQ Q1ABC FN42,1500,0.4,7,-24.082,-58,7.418
S1,6,228,1463505627,0EDBA85C075570FBE8,1844,-1.28,-27,-58.43,-58,-26.93
S1,6,229,976701901,CQ Q1ABC FN42,1500,0.32,7,-23.538,-57.5,7.462
S1,6,229,976701901,CQ <2648HKJOI7Q>,1506,0.24,-16,-47.373,-57.5,-16.373
S1,7,0,1402667823,CQ Q1ABC FN42,1500,0.32,10,-21.108,-57.5,9.892
S1,7,1,1425587327,CQ Q1ABC FN42,1500,0.32,10,-22.291,-59,10.209
S1,7,2,718289455,CQ Q1ABC FN42,1500,0.32,10,-21.892,-58.5,10.108
S1,7,3,1232710238,CQ Q1ABC FN42,1500,0.32,10,-21.772,-58.5,10.228
S1,7,3,1232710238,<...> G78 CKDDJZV,1513,0.32,-17,-48.652,-58,-17.152
S1,7,4,2017399571,CQ Q1ABC FN42,1500,0.32,10,-21.842,-58.5,10.158
S1,7,4,2017399571,<RDCTM88>/P <RDCTM667> NK60,1503,0.24,-15,-47.304,-58.5,-15.304
S1,7,4,2017399571,<RDCTM792>/R <RDCTM433>/R R RE67,1506,-1.12,-19,-50.09,-58,-18.59
S1,7,5,1584417538,CQ Q1ABC FN42,1500,0.32,10,-21.525,-58,9.975
S1,7,5,1584417538,<RDCTM662>/P <RDCTM40>/P EP08,2238,-1.12,-27,-58.438,-58,-26.938
S1,7,5,1584417538,<RDCTM270> <RDCTM209>/R KA63,1494,0.24,-14,-45.823,-58,-14.323
S1,7,6,699181350,CQ Q1ABC FN42,1500,0.32,10,-21.209,-58,10.291
S1,7,7,333929050,CQ Q1ABC FN42,1500,0.32,10,-21.759,-58,9.741
S1,7,8,1081501799,CQ Q1ABC FN42,1500,0.4,10,-21.532,-58,9.968
S1,7,9,1359276444,CQ Q1ABC FN42,1500,0.32,10,-21.557,-58,9.943
S1,7,9,1359276444,<RDCTM611>/R 898 MP/R +D0,1163,-1.28,-27,-59.19,-58.5,-27.19
S1,7,10,126592588,CQ Q1ABC FN42,1500,0.32,10,-21.247,-58,10.253
S1,7,11,1798565066,CQ Q1ABC FN42,1500,0.32,10,-21.633,-58,9.867
S1,7,12,526089100,CQ Q1ABC FN42,1500,0.4,10,-21.519,-58,9.981
S1,7,13,463651272,CQ Q1ABC FN42,1500,0.4,10,-21.93,-58.5,10.07
S1,7,14,337747512,CQ Q1ABC FN42,1500,0.32,10,-21.842,-58.5,10.158
S1,7,14,337747512,<RDCTM348> <RDCTM534>/P R BH74,1488,0.64,-11,-42.557,-58.5,-10.557
S1,7,15,85138034,CQ Q1ABC FN42,1500,0.4,10,-22,-58.5,10
S1,7,16,1150424064,CQ Q1ABC FN42,1500,0.32,10,-22.658,-59,9.842
S1,7,16,1150424064,CQ BYBWH46F9XL,1488,0.56,-12,-44.354,-59,-11.854
S1,7,17,889099246,CQ Q1ABC FN42,1500,0.32,10,-21.911,-58.5,10.089
S1,7,18,1499896480,CQ Q1ABC FN42,1500,0.32,10,-21.051,-57.5,9.949
S1,7,19,788281925,CQ Q1ABC FN42,1500,0.32,10,-21.392,-58,10.108
S1,7,20,446993450,CQ Q1ABC FN42,1500,0.32,10,-21.405,-58,10.095
S1,7,20,446993450,<RDCTM339>/P <RDCTM358>/P QK34,2856,-1.04,-27,-58.375,-58,-26.875
S1,7,21,1721697900,CQ Q1ABC FN42,1500,0.32,10,-21.734,-58.5,10.266
S1,7,22,750634112,CQ Q1ABC FN42,1500,0.32,10,-21.544,-58,9.956
S1,7,22,750634112,684NXQ I27OEF/P DH96,1481,0.64,-18,-49.785,-58,-18.285
S1,7,23,1823769247,CQ Q1ABC FN42,1500,0.32,10,-21.778,-58.5,10.222
S1,7,23,1823769247,<RDCTM407> <RDCTM299> R KO53,1509,0.48,-18,-50.468,-58.5,-18.468
S1,7,24,192268029,CQ Q1ABC FN42,1500,0.32,10,-21.924,-58.5,10.076
S1,7,24,192268029,CQ KV0M3U6CHD8,1497,0.4,-8,-40.329,-58.5,-8.329
S1,7,24,192268029,32AB7B7B9DACC15992,2881,2.8,-26,-58.145,-58.5,-26.145
S1,7,25,1157757227,CQ Q1ABC FN42,1500,0.4,10,-21.842,-58.5,10.158
S1,7,26,97567853,CQ Q1ABC FN42,1500,0.32,10,-21.487,-58,10.013
S1,7,27,415643115,CQ Q1ABC FN42,1500,0.32,10,-21.437,-57.5,9.563
S1,7,28,1509969357,CQ Q1ABC FN42,1500,0.32,10,-21.133,-58,10.367
S1,7,29,1203531926,CQ Q1ABC FN42,1500,0.32,10,-21.323,-58,10.177
S1,7,29,1203531926,CQ OWUB4LOVJ Y,1497,0.32,-7,-38.285,-58,-6.785
S1,7,30,492511493,CQ Q1ABC FN42,1500,0.32,10,-21.937,-58.5,10.063
S1,7,31,925476874,CQ Q1ABC FN42,1500,0.4,10,-21.69,-58.5,10.31
S1,7,31,925476874,<RDCTM279> 044PAO R GQ41,2091,3.12,-26,-57.689,-58.5,-25.689
S1,7,32,1984666205,CQ Q1ABC FN42,1500,0.32,10,-21.848,-58.5,10.152
S1,7,33,1497020913,CQ Q1ABC FN42,1500,0.32,10,-21.348,-58,10.152
S1,7,34,260261253,CQ Q1ABC FN42,1500,0.4,10,-21.487,-58,10.013
S1,7,35,1202388112,CQ Q1ABC FN42,1500,0.32,10,-21.38,-58,10.12
S1,7,36,1202791237,CQ Q1ABC FN42,1500,0.32,10,-21.741,-58.5,10.259
S1,7,36,1202791237,CQ 4427FEH QKU,1497,0.32,-5,-37.146,-58.5,-5.146
S1,7,37,1146661666,CQ Q1ABC FN42,1500,0.4,10,-21.62,-58,9.88
S1,7,37,1146661666,<...> 5Y24O KCL1B RR73,1503,0.24,-15,-46.133,-58,-14.633
S1,7,38,1761563120,CQ Q1ABC FN42,1500,0.32,10,-21.278,-58,10.222
S1,7,39,1571741134,CQ Q1ABC FN42,1500,0.32,10,-22.209,-58.5,9.791
S1,7,40,1385741280,CQ Q1ABC FN42,1500,0.32,10,-21.93,-58.5,10.07
S1,7,41,1384126623,CQ Q1ABC FN42,1500,0.4,10,-22.025,-58.5,9.975
S1,7,42,1400438634,CQ Q1ABC FN42,1500,0.32,10,-21,-57.5,10
S1,7,43,1409539877,CQ Q1ABC FN42,1500,0.32,10,-21.816,-58.5,10.184
S1,7,44,1649410253,CQ Q1ABC FN42,1500,0.32,10,-21.589,-58,9.911
S1,7,44,1649410253,Y64CMQ/P <RDCTM513> LG61,1509,0.48,-18,-49.475,-58,-17.975
S1,7,45,675703201,CQ Q1ABC FN42,1500,0.32,10,-22.203,-59,10.297
S1,7,46,1420236440,CQ Q1ABC FN42,1500,0.32,10,-21.766,-58.5,10.234
S1,7,46,1420236440,CQ 28XYR4OQU6E,1497,0.4,-6,-38.468,-58.5,-6.468
S1,7,46,1420236440,CQ <...>,1491,0.4,-15,-47.108,-58.5,-15.108
S1,7,47,786449264,CQ Q1ABC FN42,1500,0.32,10,-21.544,-58,9.956
S1,7,48,290040442,CQ Q1ABC FN42,1500,0.32,10,-22.101,-59,10.399
S1,7,48,290040442,CQ 6MVK2/M83KU,1500,0.24,-14,-46.234,-59,-13.734
S1,7,48,290040442,CQ 1KVRPGV5Q4D,1488,0.4,-17,-49.658,-59,-17.158
S1,7,49,724295215,CQ Q1ABC FN42,1500,0.32,10,-21.43,-58,10.07
S1,7,50,1628094331,CQ Q1ABC FN42,1500,0.32,10,-21.804,-58.5,10.196
S1,7,50,1628094331,96YAXL730/V <<RDCTM218>>,1931,0.4,-25,-57.43,-58.5,-25.43
S1,7,50,1628094331,CQ FOGN787BLS,2928,-0.4,-26,-58.289,-58.5,-26.289
S1,7,51,188822816,CQ Q1ABC FN42,1500,0.32,10,-21.304,-58,10.196
S1,7,51,188822816,<RDCTM532>/P <RDCTM121> R BM88,2344,-1.04,-26,-57.715,-58,-26.215
S1,7,51,188822816,H42OEC/R <RDCTM393>/R DQ42,1503,2.16,-18,-49.557,-58,-18.057
S1,7,52,1646387995,CQ Q1ABC FN42,1500,0.32,10,-22.19,-59,10.31
S1,7,53,1416259975,CQ Q1ABC FN42,1500,0.4,10,-21.62,-58,9.88
S1,7,53,1416259975,CQ <...>,2881,-1.28,-27,-58.852,-58.5,-26.852
S1,7,54,277164984,CQ Q1ABC FN42,1500,0.32,10,-21.962,-58.5,10.038
S1,7,54,277164984,CQ QPEO8YVANGI,1497,0.4,-7,-38.652,-58.5,-6.652
S1,7,55,1663511382,CQ Q1ABC FN42,1500,0.32,10,-21.152,-57.5,9.848
S1,7,56,943472762,CQ Q1ABC FN42,1500,0.32,10,-21.778,-58.5,10.222
S1,7,57,502028224,CQ Q1ABC FN42,1500,0.32,10,-21.646,-58.5,10.354
S1,7,57,502028224,I71AOV/P <RDCTM573> C R KH94,1506,0.48,-15,-47.247,-58.5,-15.247
S1,7,57,502028224,CQ <...>,1478,-0.4,-19,-50.822,-58,-19.322
S1,7,58,1771541846,CQ Q1ABC FN42,1500,0.32,10,-21.627,-58.5,10.373
S1,7,59,1684721524,CQ Q1ABC FN42,1500,0.4,10,-22.785,-59.5,10.215
S1,7,60,432305470,CQ Q1ABC FN42,1500,0.4,10,-21.93,-58.5,10.07
S1,7,61,250640601,CQ Q1ABC FN42,1500,0.32,10,-21.519,-58,9.981
S1,7,62,1816766086,CQ Q1ABC FN42,1500,0.32,10,-21.165,-58,10.335
S1,7,62,1816766086,<...> 3DTMRGFOBRS,200,-0.72,-26,-57.554,-58,-26.054
S1,7,63,1638464749,CQ Q1ABC FN42,1500,0.32,10,-21.259,-58,10.241
S1,7,64,114739101,CQ Q1ABC FN42,1500,0.32,10,-21.829,-58.5,10.171
S1,7,65,1059943288,CQ Q1ABC FN42,1500,0.32,10,-22.089,-58.5,9.911
S1,7,65,1059943288,2DBFCB3481AC4110D3,1494,0.24,-15,-47.291,-58.5,-15.291
S1,7,66,1867723607,CQ Q1ABC FN42,1500,0.32,10,-21.69,-58,9.81
S1,7,67,1736230527,CQ Q1ABC FN42,1500,0.4,10,-22.38,-59,10.12
S1,7,67,1736230527,T48WSH <RDCTM94> R MA49,291,-0.8,-27,-59.108,-59,-26.608
S1,7,68,1667474692,CQ Q1ABC FN42,1500,0.32,10,-21.532,-58,9.968
S1,7,68,1667474692,CQ QIGIH536AMF,1494,0.24,-16,-47.203,-58,-15.703
S1,7,69,1601635086,CQ Q1ABC FN42,1500,0.4,10,-21.918,-58.5,10.082
S1,7,70,917394916,CQ Q1ABC FN42,1500,0.32,10,-21.829,-58.5,10.171
S1,7,71,1985498623,CQ Q1ABC FN42,1500,0.32,10,-21.601,-58.5,10.399
S1,7,72,843428938,CQ Q1ABC FN42,1500,0.32,10,-22.082,-58.5,9.918
S1,7,72,843428938,<...> AKZ9 ROVS5L,1513,0.32,-17,-48.918,-58.5,-16.918
S1,7,73,722534042,CQ Q1ABC FN42,1500,0.32,10,-21.861,-58.5,10.139
S1,7,73,722534042,CQ 6GESVSNBSVZ,1500,0.24,-16,-47.57,-58.5,-15.57
S1,7,74,2048423088,CQ Q1ABC FN42,1500,0.32,10,-21.354,-58,10.146
S1,7,75,1105970548,CQ Q1ABC FN42,1500,0.32,10,-22.316,-59,10.184
S1,7,76,1937697407,CQ Q1ABC FN42,1500,0.32,10,-21.513,-58,9.987
S1,7,77,1954892285,CQ Q1ABC FN42,1500,0.32,10,-21.854,-58.5,10.146
S1,7,77,1954892285,G74FJF/R <RDCTM72> AQ71,1494,0.24,-14,-46.038,-58.5,-14.038
S1,7,78,1225690145,CQ Q1ABC FN42,1500,0.4,10,-22.089,-58.5,9.911
S1,7,79,381054920,CQ Q1ABC FN42,1500,0.32,10,-21.62,-58,9.88
S1,7,80,1662036024,CQ Q1ABC FN42,1500,0.32,10,-22.253,-59,10.247
S1,7,81,1996754549,CQ Q1ABC FN42,1500,0.32,10,-21.443,-58,10.057
S1,7,82,652006354,CQ Q1ABC FN42,1500,0.32,10,-22.228,-59,10.272
S1,7,83,613485190,CQ Q1ABC FN42,1500,0.32,10,-22.222,-59,10.278
S1,7,84,134121897,CQ Q1ABC FN42,1500,0.32,10,-21.665,-58,9.835
S1,7,85,779090276,CQ Q1ABC FN42,1500,0.32,10,-21.892,-58.5,10.108
S1,7,86,1986186160,CQ Q1ABC FN42,1500,0.32,10,-21.203,-58,10.297
S1,7,86,1986186160,CQ /HOCTS9F/NW,1497,0.4,-8,-39.006,-58,-7.506
S1,7,86,1986186160,CQ <3XD7ZDU/R>,2581,-1.52,-27,-58.928,-58,-27.428
S1,7,87,918885350,CQ Q1ABC FN42,1500,0.32,10,-21.722,-58.5,10.278
S1,7,87,918885350,<RDCTM244>/R <RDCTM543> R AQ95,1494,0.24,-16,-47.646,-58.5,-15.646
